NaN,-13.54,-11.93,-9.9,-8.78,-7.31,-6.32,-4.59,-3.09,-2.46,NaN,0.0999999999999979,NaN,2.84,3.73,5.82,6.72,8.09,9.75,10.7,12.33,NaN,13.66
NaN,-13.83,-12.07,-9.88,-8.41,-7.38,-6.18,-4.93,-3.26,-2.45,-1.19,0.0999999999999979,1.69,2.85,3.85,5.47,6.65,8.09,9.91,10.68,12.15,NaN,NaN
NaN,-13.79,-11.96,-10.05,NaN,-7.42,-6.33,-4.72,NaN,-2.44,NaN,0,1.63,2.95,4.13,5.85,6.77,8.07,NaN,10.74,12.13,NaN,NaN
NaN,-13.77,-12.22,-10.58,-8.69,-7.24,-6.21,-4.77,-3.12,-2.54,-1.36,0.579999999999998,1.79,2.84,3.98,5.84,6.96,7.99,9.85,10.7,12.09,NaN,13.61
NaN,NaN,-12.11,-10.13,NaN,-7.27,NaN,-4.54,NaN,-2.48,-1.3,0.149999999999999,1.78,2.89,3.91,5.84,7.03,7.99,9.42,10.66,12.15,NaN,13.95
-14.77,NaN,-11.95,-10.08,-8.79,-7.39,-6.59,-4.32,-3.14,-2.44,-1.37,0.559999999999999,1.65,NaN,3.91,5.83,7.23,NaN,NaN,10.92,12.25,NaN,13.97
NaN,-13.63,-12.13,-10.19,-8.76,-7.35,-6.54,-4.21,-3.2,NaN,-1.47,0.0799999999999983,1.56,NaN,3.75,5.49,6.81,8.23,NaN,10.82,12.03,NaN,13.95
NaN,NaN,-12.15,-9.93,-8.66,-7.31,-6.34,-4.84,-3.09,-2.54,-1.42,0.0399999999999991,1.67,NaN,4.04,5.82,NaN,8.16,10.24,NaN,12.21,NaN,13.96
NaN,-13.26,-12.27,-9.86,NaN,-7.27,-6.36,-4.43,-3.19,-2.58,-0.949999999999999,NaN,1.82,NaN,3.93,5.8,7.16,7.94,NaN,10.63,12.21,13.02,NaN
NaN,-13.61,-12.03,-10.23,NaN,-7.28,NaN,-4.47,-3.09,-2.51,-1.45,0.259999999999998,1.95,2.8,4.07,5.76,NaN,7.97,NaN,10.3,12.14,13.01,13.97
