-11.86,-9.91,-8.95,-7.73,-6.65,-6.02,-4.7,-3.8,-2.93,-1.42,0.73,NaN,NaN,3.97,5.32,6.25,7.41,NaN,NaN,12.91,NaN,NaN
-11.7,NaN,-8.96,-7.57,-6.75,NaN,-4.56,NaN,-2.9,-1.42,0.620000000000001,NaN,NaN,4.1,NaN,6.05,7.4,NaN,9.9,NaN,NaN,NaN
-11.37,-9.97,-8.99,-8.05,-6.75,-6.14,-4.6,NaN,-2.67,-1.65,0.649999999999999,NaN,NaN,3.98,NaN,6.5,NaN,8.37,10.24,NaN,14.18,18.41
-11.62,NaN,-9.06,-7.74,-6.69,-5.52,-4.61,NaN,-2.89,-1.61,0.629999999999999,NaN,3.31,4.03,5.23,6.39,7.53,NaN,NaN,12.91,14.18,NaN
-11.69,-9.99,-9.07,-7.63,-6.69,-6.03,-4.62,NaN,-2.69,-1.39,0.239999999999998,NaN,3.47,NaN,5.24,NaN,7.44,NaN,NaN,12.91,14.18,18.41
-11.78,-10.11,-8.6,-7.54,-6.67,NaN,-4.86,-3.77,-2.86,-1.41,NaN,1.69,3.55,NaN,5.23,6.13,7.3,8.44,9.7,12.91,14.18,18.41
-11.63,-10.11,-9.01,-7.64,-6.75,-5.94,-4.6,NaN,-2.5,-1.23,NaN,NaN,NaN,3.7,5.34,6.47,7.16,NaN,9.68,12.91,14.18,18.41
-11.36,-10.07,-8.97,NaN,-6.72,-6.12,-4.63,NaN,-2.69,-1.57,0.599999999999998,NaN,3.4,NaN,5.23,6.28,7.35,NaN,NaN,12.91,14.18,NaN
-11.69,NaN,-9.07,-7.66,-6.65,-5.48,-4.32,NaN,-2.98,-1.35,0.550000000000001,1.59,3.51,3.88,5.22,NaN,7.42,8.1,9.75,12.91,14.18,18.41
-11.68,NaN,-9.01,-7.55,-6.51,-5.91,-4.57,NaN,-2.96,-1.42,NaN,1.55,NaN,3.83,5.22,NaN,7.13,7.85,9.9,NaN,14.18,NaN
-11.81,-10.1,-9.01,-7.62,-6.71,NaN,-4.46,NaN,-2.52,-1.65,NaN,NaN,3.49,NaN,5.26,6.12,NaN,8.45,10.16,12.91,14.18,18.41
-11.39,NaN,-9.17,-7.54,-6.66,NaN,-4.66,NaN,-2.89,-1.49,NaN,NaN,NaN,3.83,5.25,NaN,7.42,NaN,9.76,NaN,14.18,18.41
-11.75,-10,-8.86,-7.66,-6.51,NaN,-4.69,NaN,-2.86,-1.27,0.620000000000001,NaN,3.34,3.94,5.22,NaN,7.65,NaN,9.81,12.91,14.18,NaN
-11.84,-9.97,-9.07,NaN,-6.87,-5.86,-4.56,NaN,-2.77,-1.53,NaN,NaN,NaN,3.98,5.28,NaN,7.46,NaN,9.65,12.91,14.18,18.41
-11.59,NaN,-9.06,NaN,-6.74,-6.11,-4.56,NaN,-2.9,-1.36,NaN,NaN,3.23,NaN,NaN,6.21,7.38,NaN,9.76,NaN,NaN,18.41
-11.55,-10.05,-9.03,-7.47,NaN,-6.02,-4.67,NaN,-2.82,-1.55,0.579999999999998,1.64,3.55,NaN,5.25,6.35,NaN,8.29,10.09,12.91,14.18,NaN
-11.39,-10.01,-8.96,-7.74,NaN,-6.05,-4.74,NaN,-2.79,-1.45,0.629999999999999,1.15,3.31,NaN,5.25,6.39,7.52,8.35,9.58,NaN,14.18,18.41
-11.75,-10.07,-8.65,-7.41,-6.96,-5.77,-4.57,NaN,-3,-1.66,0.59,NaN,3.37,NaN,5,6.09,7.35,8.15,NaN,12.91,14.18,NaN
