-13.52,NaN,-10.11,NaN,NaN,-6.46,-5.65,-4.41,-3.01,-1.92,0.359999999999999,1.2,NaN,NaN,NaN,4.92,6.84,8.36,NaN,NaN,12.03,NaN
-13.52,NaN,-10.06,NaN,NaN,-6.54,-5.74,-5.1,NaN,-2.08,0.349999999999998,1.18,NaN,NaN,3.83,4.67,NaN,NaN,NaN,11.12,12.04,14.15
-13.52,-12.41,NaN,NaN,-7.56,NaN,-5.82,-4.73,-3,-1.48,0,NaN,NaN,NaN,3.86,5.01,6.66,8.31,9.21,10.79,NaN,14.15
NaN,-12.41,-10.07,NaN,-7.82,-6.43,-5.74,-5.1,-3,-2.04,0.16,NaN,NaN,NaN,NaN,4.63,6.64,8.23,9.33,10.77,11.85,14.15
-13.52,NaN,-10.1,-9.04,-7.79,NaN,-5.77,-4.86,-3.13,-2.14,-0.0500000000000007,1.11,NaN,NaN,3.76,4.68,6.74,8.42,NaN,10.71,11.89,14.15
-13.52,NaN,-10.15,-8.89,-7.74,NaN,-5.97,-5,-3.13,-1.8,0.0999999999999979,NaN,1.64,NaN,3.93,4.95,6.66,NaN,9.53,NaN,12.02,14.15
-13.52,-12.41,-10.33,-9.09,NaN,NaN,-5.76,-4.82,NaN,-2.13,0.359999999999999,1.23,2.15,NaN,4.15,5.07,NaN,8.23,9.46,10.8,11.96,NaN
NaN,NaN,-10.19,NaN,-7.53,NaN,-5.81,-4.99,-3.11,-1.99,0.370000000000001,NaN,1.65,NaN,3.87,4.83,7.23,8.24,9.45,10.86,12.03,NaN
NaN,-12.41,-10.11,-9.04,-7.44,NaN,-5.59,-4.65,-3.04,-1.81,0.449999999999999,1.16,NaN,3.09,3.84,4.66,6.93,8.31,NaN,10.72,11.78,14.15
NaN,NaN,-10.24,-9.39,NaN,-6.87,-5.71,-4.33,-3.24,-1.8,0.0999999999999979,1.22,NaN,NaN,3.82,4.93,6.88,8.39,NaN,10.81,12.04,NaN
-13.52,-12.41,-10.41,-9.32,NaN,-6.66,-5.7,-4.48,-2.57,-1.82,0.52,NaN,2.01,NaN,3.83,5.01,6.74,8.24,9.41,10.83,NaN,14.15
-13.52,NaN,-10.15,-8.89,NaN,-6.78,-5.88,-4.61,-3.06,-2,0.239999999999998,1.22,NaN,NaN,3.91,5.06,6.94,NaN,9.49,10.81,NaN,NaN
-13.52,NaN,-10.1,-8.76,-7.71,-6.28,NaN,-4.84,-2.6,-1.55,0.469999999999999,NaN,NaN,3.09,3.75,5.07,6.66,8.39,9.47,10.64,11.95,14.15
NaN,-12.41,-10.17,NaN,-7.13,-6.71,-5.55,-4.48,-2.92,NaN,0.460000000000001,NaN,2.07,NaN,3.81,4.85,6.44,8.18,9.6,10.81,12.1,14.15
