i,N,boot,peaks_splithalf,peaks_spearmanbrown,jsd
455,13000,455,0.6346055916330573,0.7764632580255066,3.139013453795323e-4
455,13500,455,0.3694628655087047,0.5395733974450821,5.506862122997844e-4
455,14000,455,0.4747102154709023,0.6438013522803441,3.8196902825977854e-4
455,14500,455,0.5734773571931763,0.7289299138262341,4.0312638764362094e-4
455,15000,455,0.48906113576730764,0.656871801996627,3.3571422577813206e-4
456,500,456,0.24015471752827686,0.3872979945710703,0.008028064416035357
456,1000,456,0.2971889463334991,0.4582045617540958,0.004917195911753139
456,1500,456,-0.13472021906237303,-0.31139111771775985,0.003506141370732037
456,2000,456,0.11802707969656766,0.2111345634465315,0.0022095392372674487
456,2500,456,0.039046607733735,0.07515852983515257,0.0017242110376619335
456,3000,456,0.3667222516698042,0.5366448833649387,0.0012266097690814763
456,3500,456,0.34992206552380106,0.5184329887785384,0.0010492422175965373
456,4000,456,0.2524695915831493,0.4031548442849174,0.0013088326000346069
456,4500,456,0.28980260640964617,0.4493751291391076,0.001188094735717436
456,5000,456,0.292378765393626,0.4524660621525684,8.476025914487969e-4
456,5500,456,0.4183725053394398,0.5899331857667621,6.357558966783208e-4
456,6000,456,0.4534795783374152,0.6239916750067238,7.00644202300156e-4
456,6500,456,0.5688714123129655,0.7251982639855565,5.04780662871637e-4
456,7000,456,0.3623094721437969,0.5319047977749857,7.857524713873206e-4
456,7500,456,0.4866861850107207,0.6547261821864728,3.6373448820865796e-4
456,8000,456,0.18136400575165698,0.3070416990337571,7.829830124211933e-4
456,8500,456,0.5192840565991439,0.6835904771640141,5.018548679967968e-4
456,9000,456,0.6580155704860713,0.7937387105395692,3.5589810060126354e-4
456,9500,456,0.31822052454801986,0.4828031708232256,4.380170075964874e-4
456,10000,456,0.38375595516093863,0.5546584334176262,7.016125358593405e-4
456,10500,456,0.5691869139625997,0.7254545763770827,3.077812619720479e-4
456,11000,456,0.519256290591809,0.6835664183948037,3.2013691461597557e-4
456,11500,456,0.24984035566483168,0.3997956291496657,5.790842566915199e-4
456,12000,456,0.37092392362008475,0.54112984277146,5.061936816318474e-4
456,12500,456,0.4227961259743888,0.5943172296520568,4.5585709371446956e-4
456,13000,456,0.43446116220919107,0.6057482400430894,2.7412452692566385e-4
456,13500,456,0.41786677217119705,0.5894302347339905,3.538037984391584e-4
456,14000,456,0.6011218323554206,0.7508758174524501,2.775255537019997e-4
456,14500,456,0.5711875625823366,0.7270775000835129,2.369856992653387e-4
456,15000,456,0.6213790984101,0.7664821867007106,2.23585092917136e-4
457,500,457,-0.1167043364849986,-0.2642475024061217,0.008669381534841073
457,1000,457,0.2709380670781499,0.4263591973463014,0.004933735264122437
457,1500,457,0.06934669649405358,0.12969918310200568,0.004625514112970644
457,2000,457,0.3696677248283934,0.5397918314454103,0.002459308109393165
457,2500,457,0.17804000456503546,0.30226478536401263,0.0016257286023515886
457,3000,457,0.1469475473251983,0.2562410943166414,0.0015713025040367426
457,3500,457,0.5476677368090489,0.7077329633274122,9.825379408514169e-4
457,4000,457,0.3063623045169352,0.46903114619526837,8.784631697343959e-4
457,4500,457,0.463082231984013,0.6330228361204965,7.784515054208766e-4
457,5000,457,0.3663501272874343,0.5362463397500259,8.319536435853027e-4
457,5500,457,0.08470554338999604,0.15618163640109825,0.0010302362351969135
457,6000,457,0.31340350596018907,0.4772387229636172,4.942517681805676e-4
457,6500,457,0.48908737585602313,0.6568954700524061,4.8484222387801734e-4
457,7000,457,0.3702552580662124,0.5404179343763135,7.104283621460407e-4
457,7500,457,0.36199195461559075,0.5315625446814912,5.539642770470461e-4
457,8000,457,0.4095600197527358,0.5811175317310441,4.468633962580915e-4
457,8500,457,0.3771274928329128,0.547701639529565,4.499141100441518e-4
457,9000,457,0.3507755843596513,0.5193691512064751,5.650793252123403e-4
457,9500,457,0.27643054882405954,0.43313057506924674,5.11971840132618e-4
457,10000,457,0.4572817656886801,0.6275818121865796,4.157998457047986e-4
457,10500,457,0.5475985157432224,0.7076751627410839,4.430819508847984e-4
457,11000,457,0.558481522451508,0.7166995750748596,3.465068735020049e-4
457,11500,457,0.6052371351886232,0.7540781631836656,3.9616035095268613e-4
457,12000,457,0.5891930978244821,0.7414996939403463,4.170262246967262e-4
457,12500,457,0.4820671174121718,0.6505334498668403,3.159007561409114e-4
457,13000,457,0.5014063236461647,0.6679155612299534,3.0153401773333585e-4
457,13500,457,0.5007114395461456,0.6672987575780376,4.1962339996022243e-4
457,14000,457,0.43839752345136906,0.6095637906820839,4.665235125374616e-4
457,14500,457,0.5310071030001864,0.6936703323709161,2.1733434921027383e-4
457,15000,457,0.5431612780934697,0.703959185347794,2.725302988711428e-4
458,500,458,0.0758040014221253,0.14092530111789617,0.005171836044815574
458,1000,458,0.07196641270034042,0.13426990220533722,0.005373776455949747
458,1500,458,-0.06769881519800147,-0.14522949514942277,0.004435757730755784
458,2000,458,-0.039763896832713266,-0.08282108265155666,0.002519213598443229
458,2500,458,0.04670601479597133,0.08924380702078125,0.001949290953322752
458,3000,458,0.19051835918744503,0.3200595063775043,0.0013724272551238282
458,3500,458,-0.0438252885173707,-0.09166795145505553,0.0018551282245770648
458,4000,458,0.3048251375902232,0.46722756760063694,0.0010454624512231871
458,4500,458,0.0190539162757925,0.03739530553089171,0.0012885097442648734
458,5000,458,0.20669961187020508,0.3425866882477096,9.357864727618339e-4
458,5500,458,0.10883238619655382,0.1963008792877411,8.651388428873173e-4
458,6000,458,0.33821820526543234,0.505475420876295,7.305457566617947e-4
458,6500,458,0.4450984184296644,0.6160112179948776,7.931617527467764e-4
458,7000,458,0.3153334042372863,0.47947296589815813,5.195522427814658e-4
458,7500,458,0.41136090087309196,0.582928010289384,5.292700019079834e-4
458,8000,458,0.2077133365913102,0.34397788001177027,6.520664345114241e-4
458,8500,458,0.4643694904353427,0.6342244815511558,3.8586171168265236e-4
458,9000,458,0.3409754275160969,0.5085483604240076,5.673133103898636e-4
458,9500,458,0.4631347979181728,0.6330719474065493,4.93172218581452e-4
458,10000,458,0.375070596180756,0.5455292218777867,6.023318064493858e-4
458,10500,458,0.6320720811302367,0.7745639281967454,4.057656059686727e-4
458,11000,458,0.46021875868613943,0.6303422085882944,6.329706819136361e-4
458,11500,458,0.5788812264025666,0.7332802705134827,3.1474120611339686e-4
458,12000,458,0.5323207320870792,0.6947902236655612,3.3398569961570415e-4
458,12500,458,0.6396097877106846,0.780197572013453,2.8284729212817714e-4
458,13000,458,0.31607978620771543,0.48033529504848566,4.64277656427118e-4
458,13500,458,0.5281654822137621,0.6912412148567055,3.1375033046938765e-4
458,14000,458,0.49349882552077506,0.6608626897964847,2.540604727109121e-4
458,14500,458,0.574826882375182,0.7300191390030348,2.812505823639709e-4
458,15000,458,0.6993818544568798,0.8231014737772416,1.9072324589970314e-4
459,500,459,0.07200441179394407,0.13433603631061258,0.0137272908091145
459,1000,459,0.06414339411480396,0.12055404275315912,0.0055996048114263525
459,1500,459,0.28589107524870133,0.44465830854826915,0.0021112192647822314
459,2000,459,0.0953827331381404,0.17415416594139707,0.0025752047931103636
459,2500,459,0.10076298405765709,0.1830784383505018,0.0016748185757886848
459,3000,459,0.2307021184313282,0.37491138590934525,0.001473576038027269
459,3500,459,-0.013580716483559697,-0.027535383199619602,0.0013495716101653227
459,4000,459,0.29208194401797655,0.45211055749249424,0.0012580556629114667
459,4500,459,0.2656525100633198,0.4197874344673474,0.0011003499306727683
459,5000,459,0.43682172370042344,0.6080388631310818,6.044892739623324e-4
459,5500,459,0.17189360504341936,0.29336042846150795,6.978770328020474e-4
459,6000,459,0.3702064038030127,0.5403658934529915,6.917539686185404e-4
459,6500,459,0.4083080101880496,0.5798561212948419,7.606385780727287e-4
459,7000,459,0.27370015698117756,0.42977172528561164,8.095534361729956e-4
459,7500,459,0.38519596715559623,0.5561609711390793,6.477547201255633e-4
459,8000,459,0.4354489217527561,0.6067076510406945,5.17083554865382e-4
459,8500,459,0.6263404642632733,0.7702451953035595,2.97576759493269e-4
459,9000,459,0.5566661102584567,0.7152029668918947,4.976005018192498e-4
459,9500,459,0.4737450213459288,0.6429131423470679,4.006332477313456e-4
459,10000,459,0.5599434298145642,0.7179022253148328,3.806193814502619e-4
459,10500,459,0.5437464803456596,0.7044504875229378,3.256339824575703e-4
459,11000,459,0.3520304593517405,0.5207433855011357,5.361642201066141e-4
459,11500,459,0.46726616790787107,0.6369207961417542,3.8433028591526824e-4
459,12000,459,0.394835834893869,0.5661395054765157,4.0689627045045523e-4
459,12500,459,0.47719969781882704,0.6460869150236636,4.266791361407802e-4
459,13000,459,0.41032844053240014,0.581890613192911,4.062819303781995e-4
459,13500,459,0.5732935969300096,0.7287814531867233,2.9396140957822526e-4
459,14000,459,0.6211244028249686,0.7662883881614494,2.866984344326245e-4
459,14500,459,0.4424483063173345,0.6134685095883042,4.6265969718224523e-4
459,15000,459,0.5161467764448809,0.6808665024571852,3.1157198744835834e-4
460,500,460,0.2358633603331104,0.38169811955512073,0.010491278114401342
460,1000,460,0.12211601788653695,0.21765310527611545,0.005019162932815556
460,1500,460,-0.01711872046022824,-0.03483375015188809,0.0029277735821262862
460,2000,460,0.2786177075521865,0.435810807102896,0.002932340955652475
460,2500,460,-0.2099143013424693,-0.5313709682358355,0.0021994096537287576
460,3000,460,0.20240874782683344,0.33667211452454204,0.0012377259959363953
460,3500,460,0.17816495524312664,0.302444839239613,0.0013605234193291857
460,4000,460,0.25327922852904705,0.4041864299088666,0.0010487864526001853
460,4500,460,0.09742181022761001,0.17754669958200356,9.767415243528749e-4
460,5000,460,0.4131755713002564,0.5847476841396224,0.0010865104823308588
460,5500,460,0.1358535890514989,0.23920968399623446,7.540136608949739e-4
460,6000,460,0.21493480749810578,0.3538211370216931,9.137765202219517e-4
460,6500,460,0.35787242278071524,0.5271075791462753,6.620080817363355e-4
460,7000,460,0.46248154961712445,0.6324613800949509,7.40546429099789e-4
460,7500,460,0.309308740029679,0.4724764000623225,4.7389021354700596e-4
460,8000,460,0.5070195557495211,0.6728772082819499,4.0536121238554277e-4
460,8500,460,0.42474695377987776,0.5962419539175247,6.204505744708169e-4
460,9000,460,0.5198942258402498,0.6841189564396619,3.8736462994604727e-4
460,9500,460,0.5758085772227118,0.7308103097617952,3.3811512766431336e-4
460,10000,460,0.46080709197674546,0.6308938319202533,3.981641766239148e-4
460,10500,460,0.2485386041860559,0.39812722386438754,5.391325716134106e-4
460,11000,460,0.38951373978521886,0.5606475540794971,4.5046447394903375e-4
460,11500,460,0.5126503113501917,0.6778173481385794,3.4516323281309736e-4
460,12000,460,0.5498985825885413,0.7095929872651874,2.9514644942044155e-4
460,12500,460,0.6929645831083253,0.8186403779765139,2.570255813288305e-4
460,13000,460,0.6225730159169787,0.7673898306081943,2.2880079947445238e-4
460,13500,460,0.5590514099847107,0.7171686660290352,2.736167160702194e-4
460,14000,460,0.5777187441110856,0.7323469360650621,2.3255802589358099e-4
460,14500,460,0.6011719953214492,0.7509149511458433,2.950049953150626e-4
460,15000,460,0.4916347199362971,0.6591891612140716,4.122015143730366e-4
461,500,461,-0.017313784463148994,-0.03523766628534686,0.0092763903331307615
461,1000,461,0.10502216045197398,0.19008154625427245,0.005006374039368593
461,1500,461,0.2708672402558765,0.4262714966220076,0.002990631201599532
461,2000,461,0.12065953443600916,0.21533664905056665,0.0022500888515154995
461,2500,461,-0.011844972351943511,-0.023973915064999785,0.0019565455754153903
461,3000,461,0.31252452358171184,0.476218947481259,0.0010613715268399384
461,3500,461,0.311348201858955,0.4748520666251583,0.0011570388096719016
461,4000,461,0.523310660600256,0.6870701743714536,7.549039098996871e-4
461,4500,461,0.3098584054367465,0.4731174058976707,8.834211461625091e-4
461,5000,461,-0.129039471220945,-0.29631531385661614,0.0013743096528098945
461,5500,461,0.425381581301549,0.5968669539185756,8.375041859402752e-4
461,6000,461,0.5022499819235333,0.6686636551400519,6.558056482252207e-4
461,6500,461,0.37166375290387416,0.5419167082560069,6.49706559644045e-4
461,7000,461,0.40427987367980167,0.57578247934355,5.942429728880256e-4
461,7500,461,0.18735867717009635,0.31558901412442547,7.168356013932339e-4
461,8000,461,0.370002586309127,0.5401487413333098,7.305675279691923e-4
461,8500,461,0.5199747044935589,0.6841886288717015,4.984543430229501e-4
461,9000,461,0.2798293446644946,0.4372916527208578,8.20955656093178e-4
461,9500,461,0.3491084788000144,0.5175395222636721,5.422936923675326e-4
461,10000,461,0.4304867873199248,0.6018745382842149,3.613578748142024e-4
461,10500,461,0.45108568534807153,0.6217216390496881,4.10775052442061e-4
461,11000,461,0.5471863133535151,0.7073308607125572,2.676529360218833e-4
461,11500,461,0.33209065504592417,0.4986006827507926,5.066117907267209e-4
461,12000,461,0.39864769062894073,0.5700473297170037,3.836198948374637e-4
461,12500,461,0.5662053581146013,0.7230282480915524,3.386324359508442e-4
461,13000,461,0.47059895789557243,0.6400099161895227,4.762193408971834e-4
461,13500,461,0.5376251455265708,0.6992928635313872,3.93849799613855e-4
461,14000,461,0.542074372828356,0.7030456927108181,3.039533822291067e-4
461,14500,461,0.36719602568687626,0.5371519793621369,3.720488395100905e-4
461,15000,461,0.5576581474698329,0.7160212250366482,2.4630239032953465e-4
462,500,462,-0.03595905928604989,-0.07460068917699554,0.011651462721364705
462,1000,462,-0.030476046874269462,-0.06286806380804755,0.0039716843362646555
462,1500,462,0.05927423959448938,0.1119148137071297,0.002316075428440936
462,2000,462,0.31310962108273505,0.476897916298196,0.0014874983286190446
462,2500,462,0.0473036482033893,0.0903341610325467,0.0014777900323281593
462,3000,462,0.017407075253126632,0.03421850639046485,0.002043860983430382
462,3500,462,0.14455927833913548,0.25260251884708806,0.0012271255103574977
462,4000,462,0.20421889670872712,0.33917238347094797,0.001050112642731903
462,4500,462,0.0734602391850143,0.13686625084648935,0.0015316563097660942
462,5000,462,0.16797069550814883,0.28762827039092764,8.553692786254167e-4
462,5500,462,0.41360962208549645,0.5851822393162529,8.922136605279256e-4
462,6000,462,0.1715372202737807,0.2928412641191093,8.785255514302129e-4
462,6500,462,0.39250049559117467,0.5637348020110281,5.9834490391738e-4
462,7000,462,0.1625569100608821,0.2796541118186965,6.695046135478892e-4
462,7500,462,0.23441916956377373,0.3798048107866215,8.533398502807337e-4
462,8000,462,0.34746070058381867,0.5157266559733775,5.140352396158412e-4
462,8500,462,0.27721895845269007,0.4340977819316619,5.305812582577446e-4
462,9000,462,0.3841537650328441,0.5550738288440499,4.4413375936747345e-4
462,9500,462,0.39285540744462166,0.5641007750623119,6.114437650813508e-4
462,10000,462,0.5069474886046466,0.6728137409407053,4.947905303489062e-4
462,10500,462,0.5931150358735162,0.7445978758819598,5.800258847254458e-4
462,11000,462,0.3725070147587026,0.5428125477729413,4.942594381192948e-4
462,11500,462,0.5838488819392875,0.7372532677794544,3.992972874187619e-4
462,12000,462,0.7053706896375894,0.8272344469430146,1.9161673230313027e-4
462,12500,462,0.4911489252258571,0.6587523444735276,3.684309751440313e-4
462,13000,462,0.5969503084145293,0.7476128784585521,2.2910961736116104e-4
462,13500,462,0.41692419213194337,0.5884918818481428,3.365559285581778e-4
462,14000,462,0.4684115854494726,0.6379840503724906,2.937904553183727e-4
462,14500,462,0.5603040341518475,0.7181985329627356,3.0210391118923265e-4
462,15000,462,0.2856201539684903,0.44433054831449176,4.2562429641962836e-4
463,500,463,0.01997653509118519,0.03917057776118213,0.007357034167579601
463,1000,463,0.033208667798302914,0.06428259621373157,0.005334504371937335
463,1500,463,-0.21594597657398096,-0.5508446360121433,0.003966565521666745
463,2000,463,0.28926165110914787,0.4487245096606991,0.0013956228971789468
463,2500,463,0.2603303729918893,0.41311449532695604,0.001413005712771201
463,3000,463,0.011850366633463843,0.0234231602304821,0.0025662187607225027
463,3500,463,0.3504573396965873,0.519020230250777,0.0010471393666455341
463,4000,463,0.20715818386154536,0.34321630194126296,0.0012683070187819495
